date,call_pnl,call_margin,put_pnl,put_margin,sell_lots,pnl,ret
2023-09-28,,33900.0,,40.0,1,,
2023-09-28,,33900.0,,40.0,1,,
2023-09-27,-903.6,32640.0,6.400000894069672,40.0,1,-897.1999991059304,-8.971999991059303e-05
2023-09-27,-903.6,32640.0,6.400000894069672,40.0,1,-897.1999991059304,-8.971999991059303e-05
2023-09-26,1686.3993896484376,33900.0,-13.600000149011612,40.0,1,1672.799389499426,0.0001672799389499426
2023-09-26,1686.3993896484376,33900.0,-13.600000149011612,40.0,1,1672.799389499426,0.0001672799389499426
2023-09-25,956.4006103515625,35940.0,-3.6,40.0,1,952.8006103515625,9.528006103515624e-05
2023-09-25,956.4006103515625,35940.0,-3.6,40.0,1,952.8006103515625,9.528006103515624e-05
2023-09-22,-6443.599389648438,30700.0,-3.6,20.0,1,-6447.199389648438,-0.0006447199389648438
2023-09-22,-6443.599389648438,30700.0,-3.6,20.0,1,-6447.199389648438,-0.0006447199389648438
2023-09-21,2616.399694824219,33200.0,-3.6,60.0,1,2612.799694824219,0.0002612799694824219
2023-09-21,2616.399694824219,33200.0,-3.6,60.0,1,2612.799694824219,0.0002612799694824219
2023-09-20,376.4003051757812,34060.0,-3.6,20.0,1,372.8003051757812,3.728003051757812e-05
2023-09-20,376.4003051757812,34060.0,-3.6,20.0,1,372.8003051757812,3.728003051757812e-05
2023-09-19,-1133.6003051757812,33960.0,-3.6,60.0,1,-1137.200305175781,-0.0001137200305175781
2023-09-19,-1133.6003051757812,33960.0,-3.6,60.0,1,-1137.200305175781,-0.0001137200305175781
2023-09-18,-2183.598779296875,32960.0,-3.6,60.0,1,-2187.198779296875,-0.00021871987792968748
2023-09-18,-2183.598779296875,32960.0,-3.6,60.0,1,-2187.198779296875,-0.00021871987792968748
2023-09-15,616.3996948242187,33900.0,16.399998807907103,80.0,1,632.7996936321258,6.327996936321259e-05
2023-09-15,616.3996948242187,33900.0,16.399998807907103,80.0,1,632.7996936321258,6.327996936321259e-05
2023-09-14,-3.6,33140.0,16.399998807907103,140.0,1,12.799998807907103,1.2799998807907104e-06
2023-09-14,-3.6,33140.0,16.399998807907103,140.0,1,12.799998807907103,1.2799998807907104e-06
2023-09-13,1506.3990844726563,34200.0,-63.60000238418579,60.0,1,1442.7990820884706,0.00014427990820884705
2023-09-13,1506.3990844726563,34200.0,-63.60000238418579,60.0,1,1442.7990820884706,0.00014427990820884705
2023-09-12,-83.60030517578124,34340.0,26.400001192092894,80.0,1,-57.20030398368835,-5.720030398368835e-06
2023-09-12,-83.60030517578124,34340.0,26.400001192092894,80.0,1,-57.20030398368835,-5.720030398368835e-06
2023-09-11,-623.601220703125,33060.0,6.400002384185791,120.0,1,-617.2012183189393,-6.172012183189392e-05
2023-09-11,-623.601220703125,33060.0,6.400002384185791,120.0,1,-617.2012183189393,-6.172012183189392e-05
2023-09-08,876.398779296875,34420.0,-53.6,60.0,1,822.798779296875,8.22798779296875e-05
2023-09-08,876.398779296875,34420.0,-53.6,60.0,1,822.798779296875,8.22798779296875e-05
2023-09-07,906.4021362304687,36280.0,6.399999403953553,20.0,1,912.8021356344223,9.128021356344222e-05
2023-09-07,906.4021362304687,36280.0,6.399999403953553,20.0,1,912.8021356344223,9.128021356344222e-05
2023-09-06,-1393.6009155273437,36420.0,-53.60000074505806,20.0,1,-1447.2009162724016,-0.00014472009162724018
2023-09-06,-1393.6009155273437,36420.0,-53.60000074505806,20.0,1,-1447.2009162724016,-0.00014472009162724018
2023-09-05,536.3993896484375,38180.0,-3.6,20.0,1,532.7993896484375,5.3279938964843746e-05
2023-09-05,536.3993896484375,38180.0,-3.6,20.0,1,532.7993896484375,5.3279938964843746e-05
2023-09-04,-2683.600305175781,33340.0,-3.6,20.0,1,-2687.200305175781,-0.0002687200305175781
2023-09-04,-2683.600305175781,33340.0,-3.6,20.0,1,-2687.200305175781,-0.0002687200305175781
2023-09-01,-223.601220703125,31580.0,-3.6,20.0,1,-227.201220703125,-2.27201220703125e-05
2023-09-01,-223.601220703125,31580.0,-3.6,20.0,1,-227.201220703125,-2.27201220703125e-05
2023-08-31,2136.400915527344,32880.0,-3.6,40.0,1,2132.800915527344,0.0002132800915527344
2023-08-31,2136.400915527344,32880.0,-3.6,40.0,1,2132.800915527344,0.0002132800915527344
2023-08-30,1196.4015258789063,33540.0,-3.6,20.0,1,1192.8015258789064,0.00011928015258789064
2023-08-30,1196.4015258789063,33540.0,-3.6,20.0,1,1192.8015258789064,0.00011928015258789064
2023-08-29,56.39908447265625,32160.0,6.400000894069672,40.0,1,62.79908536672592,6.279908536672592e-06
2023-08-29,56.39908447265625,32160.0,6.400000894069672,40.0,1,62.79908536672592,6.279908536672592e-06
2023-08-28,5666.399694824218,29800.0,6.400000149011612,80.0,1,5672.79969497323,0.000567279969497323
2023-08-28,5666.399694824218,29800.0,6.400000149011612,80.0,1,5672.79969497323,0.000567279969497323
2023-08-25,-1253.6,28840.0,-3.6,60.0,1,-1257.1999999999998,-0.00012571999999999998
2023-08-25,-1253.6,28840.0,-3.6,60.0,1,-1257.1999999999998,-0.00012571999999999998
2023-08-24,-563.6006103515625,27280.0,36.400000596046446,140.0,1,-527.2006097555161,-5.272006097555161e-05
2023-08-24,-563.6006103515625,27280.0,36.400000596046446,140.0,1,-527.2006097555161,-5.272006097555161e-05
2023-08-23,2906.4006103515626,30060.0,-43.60000059604645,80.0,1,2862.8006097555162,0.0002862800609755516
2023-08-23,2906.4006103515626,30060.0,-43.60000059604645,80.0,1,2862.8006097555162,0.0002862800609755516
2023-08-22,-893.5993896484375,28840.0,46.39999701976776,140.0,1,-847.1993926286698,-8.471993926286697e-05
2023-08-22,-893.5993896484375,28840.0,46.39999701976776,140.0,1,-847.1993926286698,-8.471993926286697e-05
2023-08-21,1346.4,32040.0,-43.59999761581421,60.0,1,1302.800002384186,0.00013028000023841858
2023-08-21,1346.4,32040.0,-43.59999761581421,60.0,1,1302.800002384186,0.00013028000023841858
2023-08-18,3436.400915527344,34740.0,-23.600000298023225,60.0,1,3412.8009152293207,0.0003412800915229321
2023-08-18,3436.400915527344,34740.0,-23.600000298023225,60.0,1,3412.8009152293207,0.0003412800915229321
2023-08-17,-1613.6006103515624,34080.0,56.39999791383743,80.0,1,-1557.2006124377249,-0.00015572006124377248
2023-08-17,-1613.6006103515624,34080.0,56.39999791383743,80.0,1,-1557.2006124377249,-0.00015572006124377248
2023-08-16,496.4,35780.0,-3.6,60.0,1,492.79999999999995,4.9279999999999996e-05
2023-08-16,496.4,35780.0,-3.6,60.0,1,492.79999999999995,4.9279999999999996e-05
2023-08-15,-13.6006103515625,35500.0,26.400002682209013,120.0,1,12.799392330646514,1.2799392330646514e-06
2023-08-15,-13.6006103515625,35500.0,26.400002682209013,120.0,1,12.799392330646514,1.2799392330646514e-06
2023-08-14,-493.6009155273438,38440.0,336.40000357627866,180.0,1,-157.2009119510651,-1.5720091195106512e-05
2023-08-14,-493.6009155273438,38440.0,336.40000357627866,180.0,1,-157.2009119510651,-1.5720091195106512e-05
2023-08-11,5976.398779296875,44100.0,-133.59999970197677,40.0,1,5842.7987795948975,0.0005842798779594898
2023-08-11,5976.398779296875,44100.0,-133.59999970197677,40.0,1,5842.7987795948975,0.0005842798779594898
2023-08-10,116.401220703125,41280.0,-3.6,20.0,1,112.80122070312501,1.12801220703125e-05
2023-08-10,116.401220703125,41280.0,-3.6,20.0,1,112.80122070312501,1.12801220703125e-05
2023-08-09,-3463.6006103515624,41660.0,-13.600000894069671,20.0,1,-3477.200611245632,-0.0003477200611245632
2023-08-09,-3463.6006103515624,41660.0,-13.600000894069671,20.0,1,-3477.200611245632,-0.0003477200611245632
2023-08-08,-1813.5990844726562,41400.0,-3.6,20.0,1,-1817.199084472656,-0.0001817199084472656
2023-08-08,-1813.5990844726562,41400.0,-3.6,20.0,1,-1817.199084472656,-0.0001817199084472656
2023-08-07,-733.598779296875,43260.0,-3.6,40.0,1,-737.198779296875,-7.37198779296875e-05
2023-08-07,-733.598779296875,43260.0,-3.6,40.0,1,-737.198779296875,-7.37198779296875e-05
2023-08-04,3246.4,42180.0,-3.6,20.0,1,3242.8,0.00032428000000000003
2023-08-04,3246.4,42180.0,-3.6,20.0,1,3242.8,0.00032428000000000003
2023-08-03,-1843.6009155273437,40180.0,-3.6,20.0,1,-1847.2009155273436,-0.00018472009155273437
2023-08-03,-1843.6009155273437,40180.0,-3.6,20.0,1,-1847.2009155273436,-0.00018472009155273437
2023-08-02,2326.4003051757813,42680.0,-3.6,20.0,1,2322.8003051757814,0.00023228003051757815
2023-08-02,2326.4003051757813,42680.0,-3.6,20.0,1,2322.8003051757814,0.00023228003051757815
2023-08-01,1236.3993896484376,43920.0,-3.6,40.0,1,1232.7993896484377,0.00012327993896484377
