date,call_pnl,call_margin,put_pnl,put_margin,sell_lots,pnl,ret
2023-09-28,,5330.0,,7243.0,1,,
2023-09-28,,5330.0,,7243.0,1,,
2023-09-27,-26.599998182058336,4855.2,181.90008535385132,7062.2,1,155.300087171793,1.55300087171793e-05
2023-09-27,-26.599998182058336,4855.2,181.90008535385132,7062.2,1,155.300087171793,1.55300087171793e-05
2023-09-26,10.399994844198227,4909.8,-33.60006079673767,6990.8,1,-23.200065952539447,-2.320006595253945e-06
2023-09-26,10.399994844198227,4909.8,-33.60006079673767,6990.8,1,-23.200065952539447,-2.320006595253945e-06
2023-09-25,74.39999788403512,6390.2,-139.59999248981475,5589.2,1,-65.19999460577964,-6.519999460577964e-06
2023-09-25,74.39999788403512,6390.2,-139.59999248981475,5589.2,1,-65.19999460577964,-6.519999460577964e-06
2023-09-22,538.9000004470348,6733.2,-951.5999914765358,9421.2,1,-412.699991029501,-4.12699991029501e-05
2023-09-22,538.9000004470348,6733.2,-951.5999914765358,9421.2,1,-412.699991029501,-4.12699991029501e-05
2023-09-21,-640.599998241663,4868.2,1309.3999488592149,7056.2,1,668.7999506175519,6.687999506175518e-05
2023-09-21,-640.599998241663,4868.2,1309.3999488592149,7056.2,1,668.7999506175519,6.687999506175518e-05
2023-09-20,49.399984472990035,5236.6,-213.59997854232788,7053.6,1,-164.19999406933783,-1.6419999406933784e-05
2023-09-20,49.399984472990035,5236.6,-213.59997854232788,7053.6,1,-164.19999406933783,-1.6419999406933784e-05
2023-09-19,23.40001001358032,5089.4,7.900045657157898,6732.4,1,31.300055670738217,3.1300055670738215e-06
2023-09-19,23.40001001358032,5089.4,7.900045657157898,6732.4,1,31.300055670738217,3.1300055670738215e-06
2023-09-18,,,,,1,,
2023-09-15,-9.600003777444362,5135.8,104.89997401237488,6983.8,1,95.29997023493053,9.529997023493052e-06
2023-09-15,-9.600003777444362,5135.8,104.89997401237488,6983.8,1,95.29997023493053,9.529997023493052e-06
2023-09-14,12.400000759959221,5126.6,63.90009953975677,6951.6,1,76.300100299716,7.630010029971599e-06
2023-09-14,12.400000759959221,5126.6,63.90009953975677,6951.6,1,76.300100299716,7.630010029971599e-06
2023-09-13,96.39999776482583,5954.4,-431.1000095367432,7142.4,1,-334.7000117719174,-3.3470001177191736e-05
2023-09-13,96.39999776482583,5954.4,-431.1000095367432,7142.4,1,-334.7000117719174,-3.3470001177191736e-05
2023-09-12,9.399996542930603,6004.8,107.40009083747864,7269.8,1,116.80008738040925,1.1680008738040925e-05
2023-09-12,9.399996542930603,6004.8,107.40009083747864,7269.8,1,116.80008738040925,1.1680008738040925e-05
2023-09-11,-0.5999864697456361,5806.4,120.40001287460328,7694.4,1,119.80002640485765,1.1980002640485765e-05
2023-09-11,-0.5999864697456361,5806.4,120.40001287460328,7694.4,1,119.80002640485765,1.1980002640485765e-05
2023-09-08,29.399999821186064,5302.2,-46.600057339668275,7159.2,1,-17.20005751848221,-1.7200057518482212e-06
2023-09-08,29.399999821186064,5302.2,-46.600057339668275,7159.2,1,-17.20005751848221,-1.7200057518482212e-06
2023-09-07,138.400000923872,6191.2,-506.1000870227814,7197.2,1,-367.7000860989094,-3.677000860989094e-05
2023-09-07,138.400000923872,6191.2,-506.1000870227814,7197.2,1,-367.7000860989094,-3.677000860989094e-05
2023-09-06,-71.59999624490737,6135.0,199.90001752376557,7105.0,1,128.3000212788582,1.283000212788582e-05
2023-09-06,-71.59999624490737,6135.0,199.90001752376557,7105.0,1,128.3000212788582,1.283000212788582e-05
2023-09-05,141.90000429153443,6987.8,-175.09999737739562,7552.8,1,-33.199993085861195,-3.3199993085861193e-06
2023-09-05,141.90000429153443,6987.8,-175.09999737739562,7552.8,1,-33.199993085861195,-3.3199993085861193e-06
2023-09-04,-186.59996852874755,6223.8,430.39997055530546,7575.8,1,243.8000020265579,2.438000020265579e-05
2023-09-04,-186.59996852874755,6223.8,430.39997055530546,7575.8,1,243.8000020265579,2.438000020265579e-05
2023-09-01,38.40000315904617,6069.4,16.400040531158446,7508.4,1,54.80004369020462,5.480004369020462e-06
2023-09-01,38.40000315904617,6069.4,16.400040531158446,7508.4,1,54.80004369020462,5.480004369020462e-06
2023-08-31,146.399987334013,6453.2,-176.10001430511474,7571.2,1,-29.70002697110175,-2.970002697110175e-06
2023-08-31,146.399987334013,6453.2,-176.10001430511474,7571.2,1,-29.70002697110175,-2.970002697110175e-06
2023-08-30,155.4000092983246,6867.8,-192.59999558925628,8043.8,1,-37.19998629093169,-3.719998629093169e-06
2023-08-30,155.4000092983246,6867.8,-192.59999558925628,8043.8,1,-37.19998629093169,-3.719998629093169e-06
2023-08-29,-142.6000246465206,5212.6,719.400094294548,7611.6,1,576.8000696480274,5.7680006964802734e-05
2023-08-29,-142.6000246465206,5212.6,719.400094294548,7611.6,1,576.8000696480274,5.7680006964802734e-05
2023-08-28,391.39999955296514,7014.4,-1065.5999468326568,7496.4,1,-674.1999472796916,-6.741999472796916e-05
2023-08-28,391.39999955296514,7014.4,-1065.5999468326568,7496.4,1,-674.1999472796916,-6.741999472796916e-05
2023-08-25,829.8999904036522,6989.8,-2021.100028014183,9287.8,1,-1191.2000376105307,-0.00011912000376105307
2023-08-25,829.8999904036522,6989.8,-2021.100028014183,9287.8,1,-1191.2000376105307,-0.00011912000376105307
2023-08-24,-888.10001552701,4876.4,1525.3999917149545,7339.4,1,637.2999761879445,6.372999761879444e-05
2023-08-24,-888.10001552701,4876.4,1525.3999917149545,7339.4,1,637.2999761879445,6.372999761879444e-05
2023-08-23,103.40000450015069,5590.4,-516.6000412464142,7020.4,1,-413.20003674626355,-4.1320003674626356e-05
2023-08-23,103.40000450015069,5590.4,-516.6000412464142,7020.4,1,-413.20003674626355,-4.1320003674626356e-05
2023-08-22,-8.600010132789611,5883.6,105.90006544589997,7645.6,1,97.30005531311036,9.730005531311037e-06
2023-08-22,-8.600010132789611,5883.6,105.90006544589997,7645.6,1,97.30005531311036,9.730005531311037e-06
2023-08-21,179.39996852874756,6749.4,-657.5999693632126,7676.4,1,-478.2000008344651,-4.782000008344651e-05
2023-08-21,179.39996852874756,6749.4,-657.5999693632126,7676.4,1,-478.2000008344651,-4.782000008344651e-05
2023-08-18,368.90000983476637,8215.2,-648.6000405311585,8173.2,1,-279.7000306963921,-2.797000306963921e-05
2023-08-18,368.90000983476637,8215.2,-648.6000405311585,8173.2,1,-279.7000306963921,-2.797000306963921e-05
2023-08-17,-230.60000554323196,7262.4,432.4000044107437,7620.4,1,201.79999886751173,2.0179999886751173e-05
2023-08-17,-230.60000554323196,7262.4,432.4000044107437,7620.4,1,201.79999886751173,2.0179999886751173e-05
2023-08-16,64.39999624490738,7191.4,-211.09993622303008,9559.4,1,-146.6999399781227,-1.466999399781227e-05
2023-08-16,64.39999624490738,7191.4,-211.09993622303008,9559.4,1,-146.6999399781227,-1.466999399781227e-05
2023-08-15,-796.1000041723252,5527.6,1505.9000714063645,5283.6,1,709.8000672340394,7.098000672340394e-05
2023-08-15,-796.1000041723252,5527.6,1505.9000714063645,5283.6,1,709.8000672340394,7.098000672340394e-05
2023-08-14,154.40001099705697,6885.6,-1667.1001078248023,9180.6,1,-1512.7000968277453,-0.00015127000968277453
2023-08-14,154.40001099705697,6885.6,-1667.1001078248023,9180.6,1,-1512.7000968277453,-0.00015127000968277453
2023-08-11,-565.1000054240227,6415.6,872.3999834001064,7446.6,1,307.2999779760837,3.072999779760837e-05
2023-08-11,-565.1000054240227,6415.6,872.3999834001064,7446.6,1,307.2999779760837,3.072999779760837e-05
2023-08-10,16.400012591481207,6577.0,-49.1000251531601,7555.0,1,-32.70001256167889,-3.270001256167889e-06
2023-08-10,16.400012591481207,6577.0,-49.1000251531601,7555.0,1,-32.70001256167889,-3.270001256167889e-06
2023-08-09,73.39999958276749,7024.6,-154.10008893013,7610.6,1,-80.7000893473625,-8.07000893473625e-06
2023-08-09,73.39999958276749,7024.6,-154.10008893013,7610.6,1,-80.7000893473625,-8.07000893473625e-06
2023-08-08,-24.09999311566353,7221.0,67.89998098611832,7546.0,1,43.79998787045479,4.379998787045479e-06
2023-08-08,-24.09999311566353,7221.0,67.89998098611832,7546.0,1,43.79998787045479,4.379998787045479e-06
2023-08-07,-7.099984741210937,7192.6,0.9000016689300536,9775.6,1,-6.199983072280883,-6.199983072280883e-07
2023-08-07,-7.099984741210937,7192.6,0.9000016689300536,9775.6,1,-6.199983072280883,-6.199983072280883e-07
2023-08-04,-501.09999307096007,5754.4,1676.400014603138,6235.4,1,1175.300021532178,0.00011753000215321781
2023-08-04,-501.09999307096007,5754.4,1676.400014603138,6235.4,1,1175.300021532178,0.00011753000215321781
2023-08-03,394.4000130832195,7066.6,-1813.1000088214873,7714.6,1,-1418.6999957382677,-0.00014186999957382677
2023-08-03,394.4000130832195,7066.6,-1813.1000088214873,7714.6,1,-1418.6999957382677,-0.00014186999957382677
2023-08-02,145.39998903274537,7686.0,-159.59999576807022,8087.0,1,-14.200006735324848,-1.420000673532485e-06
2023-08-02,145.39998903274537,7686.0,-159.59999576807022,8087.0,1,-14.200006735324848,-1.420000673532485e-06
2023-08-01,60.40000303983688,7663.2,31.90000488758087,8130.2,1,92.30000792741775,9.230000792741776e-06
2023-08-01,60.40000303983688,7663.2,31.90000488758087,8130.2,1,92.30000792741775,9.230000792741776e-06
2023-07-31,157.39996864795685,7644.6,-70.59997931718826,8576.6,1,86.7999893307686,8.679998933076859e-06
2023-07-31,157.39996864795685,7644.6,-70.59997931718826,8576.6,1,86.7999893307686,8.679998933076859e-06
2023-07-28,-284.5999976307154,5402.0,799.9000413656235,7223.0,1,515.3000437349081,5.15300043734908e-05
2023-07-28,-284.5999976307154,5402.0,799.9000413656235,7223.0,1,515.3000437349081,5.15300043734908e-05
2023-07-27,142.39998481571675,6336.4,-368.599994635582,7752.4,1,-226.20000981986524,-2.2620000981986526e-05
2023-07-27,142.39998481571675,6336.4,-368.599994635582,7752.4,1,-226.20000981986524,-2.2620000981986526e-05
2023-07-26,13.899998211860657,6309.0,-25.099991416931154,7595.0,1,-11.199993205070497,-1.1199993205070497e-06
2023-07-26,13.899998211860657,6309.0,-25.099991416931154,7595.0,1,-11.199993205070497,-1.1199993205070497e-06
2023-07-25,-9.599989807605743,6158.8,4.89992036819458,8438.8,1,-4.700069439411163,-4.7000694394111627e-07
2023-07-25,-9.599989807605743,6158.8,4.89992036819458,8438.8,1,-4.700069439411163,-4.7000694394111627e-07
2023-07-24,44.40001159310341,5243.0,-35.09993717670441,7362.0,1,9.300074416399,9.300074416398999e-07
2023-07-24,44.40001159310341,5243.0,-35.09993717670441,7362.0,1,9.300074416399,9.300074416398999e-07
2023-07-21,19.899997332692145,5222.6,114.40006031990052,7415.6,1,134.30005765259267,1.3430005765259267e-05
2023-07-21,19.899997332692145,5222.6,114.40006031990052,7415.6,1,134.30005765259267,1.3430005765259267e-05
2023-07-20,148.39999324977398,6377.0,-702.1000520944596,7942.0,1,-553.7000588446856,-5.537000588446856e-05
2023-07-20,148.39999324977398,6377.0,-702.1000520944596,7942.0,1,-553.7000588446856,-5.537000588446856e-05
2023-07-19,22.399993085861205,6401.4,-179.59999904632568,7883.4,1,-157.20000596046447,-1.5720000596046448e-05
2023-07-19,22.399993085861205,6401.4,-179.59999904632568,7883.4,1,-157.20000596046447,-1.5720000596046448e-05
2023-07-18,36.39998793005943,5963.8,-18.09994742870331,7348.8,1,18.300040501356122,1.8300040501356122e-06
2023-07-18,36.39998793005943,5963.8,-18.09994742870331,7348.8,1,18.300040501356122,1.8300040501356122e-06
2023-07-17,-374.0999899491668,5964.4,-241.6000054836273,7184.4,1,-615.6999954327941,-6.156999954327941e-05
2023-07-17,-374.0999899491668,5964.4,-241.6000054836273,7184.4,1,-615.6999954327941,-6.156999954327941e-05
2023-07-14,70.89999917298556,6578.0,-160.0999297261238,7648.0,1,-89.19993055313824,-8.919993055313825e-06
2023-07-14,70.89999917298556,6578.0,-160.0999297261238,7648.0,1,-89.19993055313824,-8.919993055313825e-06
2023-07-13,-43.60000655651093,6151.6,180.89991941452027,8047.6,1,137.29991285800935,1.3729991285800935e-05
2023-07-13,-43.60000655651093,6151.6,180.89991941452027,8047.6,1,137.29991285800935,1.3729991285800935e-05
2023-07-12,96.39999776482583,6274.0,-520.0999514818192,7531.0,1,-423.6999537169934,-4.236999537169934e-05
2023-07-12,96.39999776482583,6274.0,-520.0999514818192,7531.0,1,-423.6999537169934,-4.236999537169934e-05
2023-07-11,-63.10000137090683,5751.8,346.90004720687864,7504.8,1,283.8000458359718,2.838000458359718e-05
2023-07-11,-63.10000137090683,5751.8,346.90004720687864,7504.8,1,283.8000458359718,2.838000458359718e-05
2023-07-10,5.400003337860108,5734.6,-46.599982833862306,7678.6,1,-41.1999794960022,-4.11999794960022e-06
2023-07-10,5.400003337860108,5734.6,-46.599982833862306,7678.6,1,-41.1999794960022,-4.11999794960022e-06
2023-07-07,10.900003308057785,5498.8,29.39996256828308,7308.8,1,40.29996587634086,4.029996587634086e-06
2023-07-07,10.900003308057785,5498.8,29.39996256828308,7308.8,1,40.29996587634086,4.029996587634086e-06
2023-07-06,46.400008195638655,6000.6,-256.1000274181366,7424.6,1,-209.70001922249796,-2.0970001922249795e-05
2023-07-06,46.400008195638655,6000.6,-256.1000274181366,7424.6,1,-209.70001922249796,-2.0970001922249795e-05
2023-07-05,60.900002190470694,6441.0,-130.0999806880951,7584.0,1,-69.19997849762439,-6.919997849762439e-06
2023-07-05,60.900002190470694,6441.0,-130.0999806880951,7584.0,1,-69.19997849762439,-6.919997849762439e-06
2023-07-04,4.89999487400055,6395.0,97.90000452995301,7626.0,1,102.79999940395356,1.0279999940395357e-05
2023-07-04,4.89999487400055,6395.0,97.90000452995301,7626.0,1,102.79999940395356,1.0279999940395357e-05
2023-07-03,12.399991446733475,6401.2,-48.60001668930054,7963.2,1,-36.200025242567065,-3.6200025242567064e-06
2023-07-03,12.399991446733475,6401.2,-48.60001668930054,7963.2,1,-36.200025242567065,-3.6200025242567064e-06
2023-06-30,-50.09999551475048,5462.0,260.8999325275421,7623.0,1,210.79993701279162,2.1079993701279162e-05
2023-06-30,-50.09999551475048,5462.0,260.8999325275421,7623.0,1,210.79993701279162,2.1079993701279162e-05
2023-06-29,15.400004976987839,6052.0,-22.100015139579774,5657.0,1,-6.700010162591935,-6.700010162591935e-07
2023-06-29,15.400004976987839,6052.0,-22.100015139579774,5657.0,1,-6.700010162591935,-6.700010162591935e-07
2023-06-28,741.9000001937151,8188.2,-1414.6000059008597,7925.2,1,-672.7000057071447,-6.727000057071447e-05
2023-06-28,741.9000001937151,8188.2,-1414.6000059008597,7925.2,1,-672.7000057071447,-6.727000057071447e-05
2023-06-27,-79.60001990795135,7209.6,150.39999916553498,9817.6,1,70.79997925758363,7.079997925758363e-06
2023-06-27,-79.60001990795135,7209.6,150.39999916553498,9817.6,1,70.79997925758363,7.079997925758363e-06
2023-06-26,-617.6000093728304,5426.2,1236.8999509453774,7017.2,1,619.299941572547,6.19299941572547e-05
2023-06-26,-617.6000093728304,5426.2,1236.8999509453774,7017.2,1,619.299941572547,6.19299941572547e-05
2023-06-21,249.39998000264168,7330.4,-617.5999628067017,7745.4,1,-368.19998280406,-3.6819998280406006e-05
2023-06-21,249.39998000264168,7330.4,-617.5999628067017,7745.4,1,-368.19998280406,-3.6819998280406006e-05
2023-06-20,48.89999463558197,7204.4,-0.09997800588607797,7673.4,1,48.80001662969589,4.880001662969589e-06
2023-06-20,48.89999463558197,7204.4,-0.09997800588607797,7673.4,1,48.80001662969589,4.880001662969589e-06
2023-06-19,-469.1000008642674,7431.2,-528.0999751448632,7737.2,1,-997.1999760091305,-9.971999760091305e-05
2023-06-19,-469.1000008642674,7431.2,-528.0999751448632,7737.2,1,-997.1999760091305,-9.971999760091305e-05
2023-06-16,-78.10001314282417,6907.2,301.8999932646751,7759.2,1,223.79998012185095,2.2379998012185094e-05
2023-06-16,-78.10001314282417,6907.2,301.8999932646751,7759.2,1,223.79998012185095,2.2379998012185094e-05
2023-06-15,-62.60000222027302,6236.6,299.4000627040863,7593.6,1,236.80006048381327,2.3680006048381326e-05
2023-06-15,-62.60000222027302,6236.6,299.4000627040863,7593.6,1,236.80006048381327,2.3680006048381326e-05
